Created At,Source,Tweet,Sentiment,Polarity,Subjectivity,User Name,Place 
Sat Nov 13 14:08:05 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",b'dennissiej84 Oh yeah Lewis fan boys might attack me for being racist to someone with long covid',negative,-0.05,0.4,i_bbyyy,
Sat Nov 13 14:08:05 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Surgery2021</a>",b'RT cmeoutfitters Good morning AAHKS2021 \xe2\x98\x95  Pair your coffee with todays Breakfast Briefing hosted by KevinBozic on Healthcare Util\xe2\x80\xa6',positive,0.7,0.6000000000000001,surgicalbot,
Sat Nov 13 14:08:05 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",b'RT jsolomonReports Tennessee governor signs sweeping COVID law barring vaccine mandates passports  Just The News httpstco3NmTnShwCC',neutral,0.0,0.0,DarleneReilly19,
Sat Nov 13 14:08:05 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",b'RT SamIAm2021MD I am blown away by this COVID vaccine video one of the coolest things I have seen in a long time httpstcoyREIETqtWh',negative,-0.05,0.4,akaruku222,
Sat Nov 13 14:08:05 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",b'RT SamIAm2021MD I am blown away by this COVID vaccine video one of the coolest things I have seen in a long time httpstcoyREIETqtWh',negative,-0.05,0.4,pooka84,
Sat Nov 13 14:08:05 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",b'RT MyTigersDen i cant imagine how happy he is to be having this concert even though its under different set of conditions bc he always\xe2\x80\xa6',positive,0.4,0.8,JeanKo_NU,
Sat Nov 13 14:08:05 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",b'RT johnlichfield This relatively low rate of vaxxing for the v old is a worry It could produce a big spike in deaths among unprotected\xe2\x80\xa6',positive,0.03333333333333333,0.19999999999999998,kraus_read,
Sat Nov 13 14:08:06 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",b'RT FriendEden100 Florida ordered just 90000 child vaccine doses Texas ordered 1 million\n\nFlorida has preordered the least number of pe\xe2\x80\xa6',negative,-0.3,0.4,Alanmfrost1,
Sat Nov 13 14:08:06 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",b'RT francesca6365 The third Covid shot is actually an IQ test',neutral,0.0,0.05,s_kelowna,
Sat Nov 13 14:08:06 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",b'RT ChuckCallesto BREAKING REPORT Appeals Court ReAffirms HALT ON BIDENS COVID VACCINATION MANDATE for Private Businesses \xe2\x80\x93 Cites \xe2\x80\x98SEVE\xe2\x80\xa6',neutral,0.0,0.375,JacksonJoyus2u,
Sat Nov 13 14:08:06 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",b'RT narendramodi It was a delight to meet you borgebrende and have an insightful interaction with you on several subjects \n\nHighlighted\xe2\x80\xa6',neutral,0.0,0.0,Abhijeetaol,
Sat Nov 13 14:08:06 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",b'RT realTuckFrumper Documents expose staggering pattern of political interference in Trumps Covid response httpstcodMT5nPUC1C',neutral,0.0,0.1,pegdif58,
Sat Nov 13 14:08:06 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",b'RT ChuckCallesto BREAKING REPORT Appeals Court ReAffirms HALT ON BIDENS COVID VACCINATION MANDATE for Private Businesses \xe2\x80\x93 Cites \xe2\x80\x98SEVE\xe2\x80\xa6',neutral,0.0,0.375,YeahMeSaidIt1,
Sat Nov 13 14:08:06 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",b'RT SamIAm2021MD I am blown away by this COVID vaccine video one of the coolest things I have seen in a long time httpstcoyREIETqtWh',negative,-0.05,0.4,topporten,
Sat Nov 13 14:08:06 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",b'RT narendramodi It was a delight to meet you borgebrende and have an insightful interaction with you on several subjects \n\nHighlighted\xe2\x80\xa6',neutral,0.0,0.0,Ramesh_raj,
Sat Nov 13 14:08:06 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",b'RT EthanolFree90 dpmugford Synyster63 perrosoldado1 Jetson77 ThePoorMan95 SJustice69 RushvilleRockit MarkHoliday17 CapJ2021 SuP\xe2\x80\xa6',neutral,0.0,0.0,drag0nmaster17,
Sat Nov 13 14:08:06 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",b'RT narendramodi It was a delight to meet you borgebrende and have an insightful interaction with you on several subjects \n\nHighlighted\xe2\x80\xa6',neutral,0.0,0.0,ShivaSurya777,
Sat Nov 13 14:08:06 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",b'RT SamIAm2021MD I am blown away by this COVID vaccine video one of the coolest things I have seen in a long time httpstcoyREIETqtWh',negative,-0.05,0.4,_mjasmintherese,
Sat Nov 13 14:08:06 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",b'Hey Fascist GOP JimJordan LeaderMcConnell GOPLeader \nDont blame Potus for rising gasoline prices Way past\xe2\x80\xa6 httpstcoX2JqhO1y9p',neutral,0.0,0.0,dmca1dkr8r,
Sat Nov 13 14:08:06 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",b'RT RWMaloneMD Please consider joining the Unity Project  Stop mandated COVID vaccines for children\nhttpstcoH88NTuRdQS',neutral,0.0,0.0,LT_2011,
Sat Nov 13 14:08:06 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",b'Here\xe2\x80\x99s your research',neutral,0.0,0.0,Phinda_N,
Sat Nov 13 14:08:06 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",b' If it breathes vax it\n If it\xe2\x80\x99s vaxxed vax it more\n If it dies call it covid\n If it complains call it antivaxx\xe2\x80\xa6 httpstcoIUz0kMddjx',positive,0.5,0.5,BenBRockN,
Sat Nov 13 14:08:07 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",b'RT drkatielockwood I\xe2\x80\x99ve been a pediatrician for 13 years  amp I have never seen children excited to get shots like I did yesterday when\xe2\x80\xa6',positive,0.375,0.75,withspin,
Sat Nov 13 14:08:06 +0000 2021,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",b'UAE records 78 new Covid19 cases and 95 recoveries httpstcowk5CEW3CM4 httpstcojUuWNEpaqo',positive,0.13636363636363635,0.45454545454545453,UAENews,
Sat Nov 13 14:08:07 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",b'RT narendramodi It was a delight to meet you borgebrende and have an insightful interaction with you on several subjects \n\nHighlighted\xe2\x80\xa6',neutral,0.0,0.0,BharatK05939569,
Sat Nov 13 14:08:07 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",b'RT narendramodi It was a delight to meet you borgebrende and have an insightful interaction with you on several subjects \n\nHighlighted\xe2\x80\xa6',neutral,0.0,0.0,SATHISHMUNUSWA2,
Sat Nov 13 14:08:07 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",b'RT thehill Tennessee governor signs law restricting COVID19 mandates httpstcoP2F8J9sajT httpstcoDlTURa5zH3',neutral,0.0,0.0,QueenMSheba,
Sat Nov 13 14:08:07 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",b'RT leslibless A Virginia Louden County Pharmacy gave 112 children aged 511 the WRONG covid vax dose and the pharmacy knew it Investiga\xe2\x80\xa6',negative,-0.3,0.65,MaryWarnerMAGA,
Sat Nov 13 14:08:07 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",b'RT SamIAm2021MD I am blown away by this COVID vaccine video one of the coolest things I have seen in a long time httpstcoyREIETqtWh',negative,-0.05,0.4,secretarycvd,
Sat Nov 13 14:08:07 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",b'RT narendramodi It was a delight to meet you borgebrende and have an insightful interaction with you on several subjects \n\nHighlighted\xe2\x80\xa6',neutral,0.0,0.0,paravisankar,
Sat Nov 13 14:08:07 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",b'RT chrislittlewoo8 Excellent Michelle perfectly highlights the utter nonsense that people are trying to push as science ',positive,0.6666666666666666,1.0,Patrici74002693,
Sat Nov 13 14:08:07 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",b'RT ElectionWiz WATCH Enormous protest today in Melbourne Australia against the government\xe2\x80\x99s Covid mandates \n\n httpstcorRzo4BzzHR',neutral,0.0,0.9,Kinda_Kewl,
Sat Nov 13 14:08:08 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",b'SamIAm2021MD there is no covid virusit is a mythnever identified in a person or a labthe vaxxine is the virus',neutral,0.0,0.0,55b2ee2e163b4fa,
Sat Nov 13 14:08:08 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",b'RT SamIAm2021MD I am blown away by this COVID vaccine video one of the coolest things I have seen in a long time httpstcoyREIETqtWh',negative,-0.05,0.4,tarrabrq,
Sat Nov 13 14:08:08 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",b'RT AditiPa16132481 NoOfflineExamInMitaoe \nlokmat\nvasantmore88\nmnsadhikrut\nABVPVoice\nsamantuday\nRespected authorities\nMITAOE Alan\xe2\x80\xa6',neutral,0.0,0.0,SakshiG72106114,
Sat Nov 13 14:08:08 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",b'RT CBSNews Federal appeals court halts Bidens COVID19 vaccine rule for large businesses httpstco2wUWTLIzyI',positive,0.21428571428571427,0.42857142857142855,tuttle_kali2,
Sat Nov 13 14:08:08 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",b'RT mmaher70 145 people died yesterday COVID population 68 million \n48 in France population 67 million \n   1 in Japan population 125 milli\xe2\x80\xa6',neutral,0.0,0.0,IsntTony105,
Sat Nov 13 14:08:08 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",b'RT MartinKulldorff People died needlesly from COVID19 because Fauci and Birx stuck to irrational lockdown policies rather than protecti\xe2\x80\xa6',neutral,0.0,0.0,KingsleaJimmyd,
Sat Nov 13 14:08:08 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",b'fayeflam Arguably the principal investigator who was most knowledgeable about coronavirus research at the WIV Zhe\xe2\x80\xa6 httpstcodAalbMEwxQ',positive,0.5,0.5,ma_renter,
Sat Nov 13 14:08:08 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",b'RT kingstonist \xe2\x80\x9cIt\xe2\x80\x99s frustrating that you do everything right amp one person didn\xe2\x80\x99t \xe2\x80\x94 amp they made you sick We should trust scientists sto\xe2\x80\xa6',negative,-0.2761904761904762,0.7642857142857142,CEcclestone42,
Sat Nov 13 14:08:08 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",b'RT atrupar history will look back on the antiCovid vaccine activists of this era and regard them as complete idiots',negative,-0.23333333333333336,0.4000000000000001,dawn_sickles,
Sat Nov 13 14:08:08 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",b'RT DrEliDavid Only one of the following countries is not using Covid passports Can you spot it \xf0\x9f\xa7\x90 httpstcoHX22yTspA2',neutral,0.0,0.55,JJOFV,
Sat Nov 13 14:08:08 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",b'RT jacquip537 26 Yet when I go to the shops locally most not all are pretty responsible and wear masks Theory yet the over 60s in a\xe2\x80\xa6',positive,0.31666666666666665,0.6833333333333332,RaVe_74,
Sat Nov 13 14:08:08 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",b'RT DLeonhardt Covid now presents the sort of risk to most vaccinated people that we unthinkingly accept in other parts of life And Covid\xe2\x80\xa6',positive,0.1875,0.4375,MickeyDeLaCru15,
Sat Nov 13 14:08:09 +0000 2021,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",b'DLeonhardt What about the risk to vaccinated elderly Americans Are they currently at higher risk from Covid than from normal flu',positive,0.2,0.575,BrendaTalbot,
Sat Nov 13 14:08:09 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",b'RT SamIAm2021MD I am blown away by this COVID vaccine video one of the coolest things I have seen in a long time httpstcoyREIETqtWh',negative,-0.05,0.4,LennyAli,
Sat Nov 13 14:08:09 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",b'RT narendramodi It was a delight to meet you borgebrende and have an insightful interaction with you on several subjects \n\nHighlighted\xe2\x80\xa6',neutral,0.0,0.0,Bhattacharyya31,
Sat Nov 13 14:08:09 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",b'RT SamIAm2021MD I am blown away by this COVID vaccine video one of the coolest things I have seen in a long time httpstcoyREIETqtWh',negative,-0.05,0.4,Phinda_N,
Sat Nov 13 14:08:09 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",b'RT TheoTJJordan A significant amount of Americans do NOT want to accept that\n\nhealthy children dont die from COVID\n\nhospitalizatio\xe2\x80\xa6',positive,0.4375,0.6875,Askingq43038034,
Sat Nov 13 14:08:09 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",b'RT SamIAm2021MD I am blown away by this COVID vaccine video one of the coolest things I have seen in a long time httpstcoyREIETqtWh',negative,-0.05,0.4,El_lee_Dare,
Sat Nov 13 14:08:09 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",b'ScaryTimes2 What you need to do is name the business who had the covid outbreak give them the publicity they deserve',neutral,0.0,0.0,GallentToddy,
Sat Nov 13 14:08:09 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",b'When will China be held accountable Fauci is a MURDERER',neutral,0.0,0.0,Clydecampbell33,
Sat Nov 13 14:08:09 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",b'RT piersmorgan This is amazing ',positive,0.6000000000000001,0.9,AlessandroCryp,
Sat Nov 13 14:08:09 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",b'RT USlawreview I could never be involved in a relationship with anyone who takes this stupid Covid crap seriously Just wouldnt work',negative,-0.6444444444444445,0.8222222222222223,ashevaaa,
Sat Nov 13 14:08:09 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",b'RT SamIAm2021MD I am blown away by this COVID vaccine video one of the coolest things I have seen in a long time httpstcoyREIETqtWh',negative,-0.05,0.4,Waqar___,
Sat Nov 13 14:08:09 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",b'RT MichaelPSenger In France the digital COVID freedom passes of those over the age of 65 are programmed to deactivate automatically if a\xe2\x80\xa6',neutral,0.0,0.0,NanningaHans,
Sat Nov 13 14:08:10 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",b'Kids tend to have milder cases But there is an unacceptable risk of death amp severe injury if they get the disease\xe2\x80\xa6 httpstcof95m29QfiB',neutral,0.0,0.0,GoVAXMaryland,
Sat Nov 13 14:08:10 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",b'No vaccine Had covid 4 times since January 2020 milder case each time to the 4th being equivocal to the common co\xe2\x80\xa6 httpstcoU6MMHxdmOY',negative,-0.3,0.5,Richard91464221,
Sat Nov 13 14:08:10 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",b'DianeSpinelli2 AvaJeromeStan He looked like that before Covid very little body fat and the face gets thin too',negative,-0.321875,0.75,MaryLevesley,
Sat Nov 13 14:08:10 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",b'jamesstuartwood BBCNews At least 110 under 18s in the UK  have died from Covid Over 38000 children have Long Co\xe2\x80\xa6 httpstcoZbyPmI9TUx',negative,-0.175,0.4,Smsullivan11,
Sat Nov 13 14:08:10 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",b'RT ibtisammohamad As always aayeshahassan serves as a pillar and advocate for health amp wellbeing across communities Thank you for your\xe2\x80\xa6',neutral,0.0,0.0,abdiazizelmi,
Sat Nov 13 14:08:10 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",b'RT GoldenPup The category Other Severe or Unusual Events is currently 10 reports away from being the most common adverse event from a\xe2\x80\xa6',positive,0.05499999999999999,0.5549999999999999,SomeRandPerson1,
Sat Nov 13 14:08:10 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",b'RT ABC There is a COVID case in your house What do you do Heres what experts recommend httpstco7PWti6DESr httpstcoxGMj7OM0RH',neutral,0.0,0.0,castulvich,
Sat Nov 13 14:08:10 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",b'RT DrAseemMalhotra THIS on efficacy of Covid vaccines by brilliant MaryanneDemasi is well worth a read The results may surprise you Do\xe2\x80\xa6',positive,0.6,0.55,NJ30872107,
Sat Nov 13 14:08:11 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",b'RT ChuckCallesto BREAKING REPORT Missouri Governor Considering Unemployment for People FIRED FOR REFUSING COVID19 Vaccines',neutral,0.0,0.0,JeaneKGriffin,
Sat Nov 13 14:08:11 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",b'RT jjthepatriot  BREAKING General Mancino has revoked the Covid19 Vaccine Mandate for Oklahoma National Guard soldiers \n\nSalute this\xe2\x80\xa6',positive,0.05000000000000002,0.5,EfotoAl,
Sat Nov 13 14:08:11 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",b'RT jsolomonReports Tennessee governor signs sweeping COVID law barring vaccine mandates passports  Just The News httpstco3NmTnShwCC',neutral,0.0,0.0,MarkMendiola3,
Sat Nov 13 14:08:11 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",b'We can argue about whether or not it\xe2\x80\x99s worth masking to protect oneself from covid at this point arguably maybe it\xe2\x80\xa6 httpstcoDzX3h12GpY',positive,0.3,0.1,Molson_Hart,
Sat Nov 13 14:08:11 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",b'RT SamIAm2021MD I am blown away by this COVID vaccine video one of the coolest things I have seen in a long time httpstcoyREIETqtWh',negative,-0.05,0.4,filipmachado,
Sat Nov 13 14:08:11 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",b'For those planning to get their 1st 2nd or booster shot in Westchester County the COVID vaccine site shifts from\xe2\x80\xa6 httpstcor4Vqt5IRRR',neutral,0.0,0.0,JohnLGoodman,
Sat Nov 13 14:08:11 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",b'RT Charles83230639 A 12 year old girl laying in a hospital bed with Covid19 in ICU and on ventilation is called Ciara BorisJohnson I t\xe2\x80\xa6',positive,0.1,0.2,janice_woodcock,
Sat Nov 13 14:08:11 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",b'RT Giddywids According to Dr David Martin here is a list of the Covid Conspirators and Privateers   A QR code links right to Dr Martins\xe2\x80\xa6',positive,0.2857142857142857,0.5357142857142857,franzypanz,
Sat Nov 13 14:08:11 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",b'RT narendramodi It was a delight to meet you borgebrende and have an insightful interaction with you on several subjects \n\nHighlighted\xe2\x80\xa6',neutral,0.0,0.0,BrahmasmiAham,
Sat Nov 13 14:08:11 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",b'RT ChuckCallesto BREAKING REPORT Appeals Court ReAffirms HALT ON BIDENS COVID VACCINATION MANDATE for Private Businesses \xe2\x80\x93 Cites \xe2\x80\x98SEVE\xe2\x80\xa6',neutral,0.0,0.375,ChrisBo12304,
Sat Nov 13 14:08:11 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",b'RT CountryTisOThee  Dee Savingrace2 amp her mom were hospitalized recently wCOVID Dee says her mom just passed away the doctor wants\xe2\x80\xa6',neutral,0.0,0.25,thebuuck,
Sat Nov 13 14:08:11 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",b'RT Kukicat7 Austrian chancellor announcing they plan to tighten the leash on those opting not to be injected with the covid vaccine htt\xe2\x80\xa6',neutral,0.0,0.0,CosmicElder,
Sat Nov 13 14:08:11 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",b'Georgehn1 JimFerreira67 Covid is NOT the only reason people go to the hospital\xe2\x80\xa6news flash',neutral,0.0,1.0,peacechick7,
Sat Nov 13 14:08:11 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",b'RT DrEliDavid Only one of the following countries is not using Covid passports Can you spot it \xf0\x9f\xa7\x90 httpstcoHX22yTspA2',neutral,0.0,0.55,haseenasharis,
Sat Nov 13 14:08:12 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",b'RT DrEliDavid Only one of the following countries is not using Covid passports Can you spot it \xf0\x9f\xa7\x90 httpstcoHX22yTspA2',neutral,0.0,0.55,apallix1,
Sat Nov 13 14:08:12 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",b'RT bukhariawesome Covid category 5 patients are slowly increasing in number and more and more are getting even worse Especially for thos\xe2\x80\xa6',positive,0.059999999999999984,0.6,megumiiyaa,
Sat Nov 13 14:08:12 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",b'RT SamIAm2021MD I am blown away by this COVID vaccine video one of the coolest things I have seen in a long time httpstcoyREIETqtWh',negative,-0.05,0.4,unoveintiocho,
Sat Nov 13 14:08:12 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",b'RT realTuckFrumper Documents expose staggering pattern of political interference in Trumps Covid response httpstcodMT5nPUC1C',neutral,0.0,0.1,AlsFastball,
Sat Nov 13 14:08:12 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",b'RT PiyushGoyal Met the President of WEF Mr Borge Brende amp discussed various aspects of global economic revival in the wake of COVID19\xe2\x80\xa6',positive,0.06666666666666667,0.2333333333333333,RealHarishSingh,
Sat Nov 13 14:08:12 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",b'100 ABC Women  Fireside Chat  Educating during COVID19  NOT TO BE MISSED Panel members are Thando Hyman Dr K\xe2\x80\xa6 httpstcoKPgCanMOqb',neutral,0.0,0.0,TAYMAR65,
Sat Nov 13 14:08:12 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",b'RT ClassicsShrews Odysseus invents the COVID lateral flow test httpstcoNaNXct6pxX',neutral,0.0,0.0,a9capa,
Sat Nov 13 14:08:12 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",b'RT dgurdasani1 Wrong 68 children at least have died from COVID19 in England amp Wales with the majority as a direct result from COVID1\xe2\x80\xa6',negative,-0.23333333333333336,0.5666666666666668,davidbo61210816,
Sat Nov 13 14:08:12 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",b'RT AdamCreighton Physical symptoms persisting after COVID19 were associated more with the belief in having experienced COVID19 than w\xe2\x80\xa6',positive,0.43333333333333335,0.5142857142857142,h_appleby,
Sat Nov 13 14:08:13 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",b'RT SamIAm2021MD I am blown away by this COVID vaccine video one of the coolest things I have seen in a long time httpstcoyREIETqtWh',negative,-0.05,0.4,hanezatra,
Sat Nov 13 14:08:13 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",b'95 per cent of Ontario longterm care staff have two COVID vax doses  OttawaCitizen',neutral,0.0,0.0,ohplanetnavaho,
Sat Nov 13 14:08:13 +0000 2021,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",b'RT 64Wine We are so sorry to cancel at such short notice but in light of the increasing COVID infections we must put the health of our c\xe2\x80\xa6',negative,-0.024999999999999994,0.625,davepmatthews,
Sat Nov 13 14:08:13 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",b'Cardiologist Who Said He Wont Cry at Funeral for Selfish Unvaccinated People Died Suddenly in His Sleep 2 Wee\xe2\x80\xa6 httpstcotZCe3BJdPz',negative,-0.25,0.75,Time4ChangeCnda,
Sat Nov 13 14:08:13 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",b'RT dcexaminer Voting by proxy has become business as usual in the House of Representatives despite the vast majority of lawmakers being v\xe2\x80\xa6',negative,-0.125,0.625,stevewells11,
Sat Nov 13 14:08:13 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",b'RT SamIAm2021MD I am blown away by this COVID vaccine video one of the coolest things I have seen in a long time httpstcoyREIETqtWh',negative,-0.05,0.4,dellambert,
Sat Nov 13 14:08:13 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",b'redflag3rd nevillebartos12 EnviroFra christinemsmit2 kevinE69 MCDownes5 JackieKane desperate1949\xe2\x80\xa6 httpstcoSouoHAD0RE',neutral,0.0,0.0,SariellaForever,
